behavior_id,user_id,merchant_id,merchant_area,merchant_avg_price,merchant_score,merchant_scene,behavior_type,behavior_time,amount,rating,review_content
B12046,U1051,M0064,涟源市,30,4.2,外卖,浏览,2025-11-20 03:21:15,,,
B12047,U1051,M0432,涟源市,44,4.7,工作日早餐,浏览,2025-12-20 06:29:15,,,
B12048,U1051,M0203,涟源市,79,4.6,夜宵,收藏,2025-11-27 16:46:15,,,
B12049,U1051,M0286,涟源市,60,4.7,工作日早餐,浏览,2026-01-14 00:47:15,,,
B12050,U1051,M0047,涟源市,33,4.5,甜品,浏览,2026-01-19 00:33:15,,,
B12051,U1051,M0392,涟源市,76,4.8,下午茶,下单,2025-12-25 01:28:15,66.49,,
B12052,U1051,M0036,涟源市,60,3.8,周末聚餐,下单,2026-01-05 03:30:15,68.69,,
B12053,U1051,M0019,涟源市,54,3.8,周末聚餐,下单,2025-11-22 15:54:15,62.18,,
B12054,U1052,M0363,涟源市,40,3.5,工作日早餐,浏览,2025-12-28 23:30:15,,,
B12055,U1052,M0389,涟源市,30,4.4,学生午餐,浏览,2025-11-10 12:54:15,,,
B12056,U1052,M0243,涟源市,50,4.4,亲子聚餐,收藏,2025-12-07 12:01:15,,,
B12057,U1052,M0117,涟源市,92,4.7,周末早餐,浏览,2025-11-10 10:46:15,,,
B12058,U1052,M0433,涟源市,67,4.7,商务宴请,收藏,2026-01-28 05:02:15,,,
B12059,U1052,M0113,涟源市,40,3.7,情侣约会,浏览,2025-11-13 12:58:15,,,
B12060,U1052,M0484,涟源市,35,4.5,学生早餐,浏览,2025-12-02 18:07:15,,,
B12061,U1052,M0432,涟源市,44,4.7,工作日早餐,浏览,2025-11-22 23:42:15,,,
B12062,U1052,M0387,涟源市,78,4.4,工作日晚餐,浏览,2025-11-03 18:46:15,,,
B12063,U1052,M0363,涟源市,40,3.5,工作日早餐,浏览,2026-01-29 17:55:15,,,
B12064,U1053,M0349,双峰县,30,4.7,夜宵,下单,2026-01-08 12:18:15,26.71,,
B12065,U1053,M0337,双峰县,60,3.9,亲子聚餐,下单,2026-01-05 14:23:15,48.69,,
B12066,U1053,M0170,双峰县,71,4.3,夜宵,浏览,2025-11-15 03:24:15,,,
B12067,U1053,M0111,双峰县,24,3.6,学生用餐,浏览,2026-01-30 17:46:15,,,
B12068,U1053,M0405,双峰县,37,3.7,学生用餐,浏览,2025-11-11 11:26:15,,,
B12069,U1053,M0477,双峰县,35,3.7,周末晚餐,收藏,2025-11-15 04:34:15,,,
B12070,U1053,M0069,双峰县,15,4.8,工作日午餐,浏览,2025-11-19 12:44:15,,,
B12071,U1053,M0013,双峰县,84,4.4,情侣约会,收藏,2025-12-14 17:16:15,,,
B12072,U1053,M0447,双峰县,40,4.0,商务聚餐,浏览,2025-12-04 23:50:15,,,
B12073,U1054,M0261,冷水江市,50,3.8,周末晚餐,下单,2026-01-11 00:40:15,57.66,,
B12074,U1054,M0206,冷水江市,60,4.6,工作日晚餐,下单,2025-12-26 07:08:15,66.09,,
B12075,U1054,M0424,冷水江市,80,4.3,学生晚餐,下单,2025-12-13 02:10:15,94.8,,
B12076,U1054,M0479,冷水江市,39,4.3,学生夜宵,评价,2025-11-17 12:17:15,,4.2,环境干净 菜品新鲜 分量足
B12077,U1054,M0330,冷水江市,52,4.7,工作日午餐,下单,2025-11-20 00:19:15,52.73,,
B12078,U1054,M0062,冷水江市,66,3.6,下午茶,评价,2025-11-28 00:22:15,,3.1,价格实惠
B12079,U1054,M0414,冷水江市,57,4.4,节日聚餐,浏览,2025-11-28 15:39:15,,,
B12080,U1054,M0318,冷水江市,83,4.6,商务聚餐,浏览,2025-12-02 11:24:15,,,
B12081,U1054,M0051,冷水江市,35,3.6,工作日晚餐,浏览,2026-01-01 15:12:15,,,
B12082,U1054,M0351,冷水江市,42,3.7,朋友聚会,浏览,2025-12-15 19:18:15,,,
B12083,U1054,M0467,冷水江市,35,3.7,学生夜宵,浏览,2025-12-25 00:02:15,,,
B12084,U1054,M0180,冷水江市,60,3.7,户外用餐,下单,2026-01-07 06:45:15,55.18,,
B12085,U1054,M0438,冷水江市,60,3.9,学生夜宵,下单,2026-01-21 20:16:15,65.68,,
B12086,U1055,M0322,新化县,40,4.3,商务宴请,下单,2025-12-19 21:47:15,37.57,,
B12087,U1055,M0406,新化县,60,4.4,户外用餐,收藏,2026-01-23 18:07:15,,,
B12088,U1055,M0154,新化县,50,4.0,工作日晚餐,下单,2025-12-09 02:30:15,52.26,,
B12089,U1055,M0379,新化县,19,3.8,工作日早餐,浏览,2026-01-24 11:12:15,,,
B12090,U1055,M0350,新化县,16,4.1,学生早餐,下单,2025-11-14 20:28:15,18.68,,
B12091,U1055,M0290,新化县,13,3.8,学生早餐,浏览,2025-12-30 11:16:15,,,
B12092,U1055,M0202,新化县,58,3.5,亲子聚餐,收藏,2025-11-18 07:08:15,,,
B12093,U1055,M0235,新化县,59,4.4,早餐,下单,2025-11-07 19:25:15,70.09,,
B12094,U1055,M0054,新化县,50,3.8,周末午餐,浏览,2025-12-16 21:28:15,,,
B12095,U1055,M0016,新化县,71,4.5,周末聚餐,收藏,2026-01-24 09:27:15,,,
B12096,U1055,M0279,新化县,89,4.3,下午茶,评价,2026-01-25 05:09:15,,3.8,性价比高 环境干净 值得推荐
B12097,U1055,M0339,新化县,50,3.7,周末聚餐,收藏,2025-12-13 23:52:15,,,
B12098,U1055,M0085,新化县,79,4.4,夜宵,浏览,2026-01-22 10:42:15,,,
B12099,U1055,M0082,新化县,30,3.9,周末午餐,浏览,2026-01-07 05:16:15,,,
B12100,U1055,M0481,新化县,35,4.3,户外用餐,下单,2025-11-28 13:07:15,37.38,,
B12101,U1056,M0231,新化县,35,4.1,夜宵,浏览,2025-12-06 07:17:15,,,
B12102,U1056,M0139,新化县,50,4.2,夜宵,浏览,2025-11-02 00:56:15,,,
B12103,U1056,M0329,新化县,69,4.7,周末聚餐,下单,2026-01-29 19:15:15,69.82,,
B12104,U1056,M0401,新化县,48,3.9,学生夜宵,下单,2025-11-21 23:25:15,38.54,,
B12105,U1056,M0244,新化县,48,3.7,情侣约会,浏览,2025-12-20 14:11:15,,,
B12106,U1056,M0112,新化县,79,4.3,夜宵,下单,2025-12-15 10:59:15,77.39,,
B12107,U1056,M0343,新化县,39,4.6,周末聚餐,浏览,2025-12-22 13:37:15,,,
B12108,U1056,M0325,新化县,50,3.9,周末聚餐,浏览,2025-11-20 06:33:15,,,
B12109,U1056,M0258,新化县,79,4.4,工作日早餐,下单,2025-11-10 07:03:15,71.44,,
B12110,U1056,M0059,新化县,60,3.6,周末聚餐,下单,2025-12-03 07:02:15,63.07,,
B12111,U1056,M0370,新化县,60,4.2,周末午餐,下单,2026-01-20 03:08:15,62.62,,
B12112,U1057,M0318,冷水江市,83,4.6,商务聚餐,浏览,2025-12-19 13:52:15,,,
B12113,U1057,M0147,冷水江市,35,4.8,周末晚餐,下单,2026-01-01 04:26:15,34.56,,
B12114,U1057,M0298,冷水江市,55,3.5,工作日早餐,下单,2026-01-27 21:56:15,45.83,,
B12115,U1057,M0367,冷水江市,50,4.2,周末晚餐,下单,2025-11-09 04:21:15,51.37,,
B12116,U1057,M0263,冷水江市,51,4.0,亲子聚餐,下单,2026-01-05 08:49:15,51.72,,
B12117,U1057,M0457,冷水江市,40,4.2,外卖,下单,2025-11-20 19:09:15,36.79,,
B12118,U1057,M0051,冷水江市,35,3.6,工作日晚餐,浏览,2025-11-10 13:48:15,,,
B12119,U1057,M0347,冷水江市,75,4.4,周末晚餐,评价,2026-01-26 22:06:15,,4.0,环境干净 味道不错 值得推荐
B12120,U1057,M0422,冷水江市,63,4.4,周末午餐,下单,2025-12-27 20:51:15,72.2,,
B12121,U1057,M0479,冷水江市,39,4.3,学生夜宵,浏览,2025-11-07 14:24:15,,,
B12122,U1058,M0326,双峰县,35,4.7,周末午餐,评价,2025-11-18 11:58:15,,4.6,服务态度好 值得推荐 性价比高
B12123,U1058,M0165,双峰县,60,3.9,户外用餐,浏览,2025-11-08 07:21:15,,,
B12124,U1058,M0007,双峰县,24,4.6,学生午餐,评价,2026-01-07 16:25:15,,4.7,味道不错 分量足 值得推荐
B12125,U1058,M0057,双峰县,12,4.4,小吃,下单,2025-11-19 18:33:15,11.59,,
B12126,U1058,M0170,双峰县,71,4.3,夜宵,收藏,2025-11-27 18:52:15,,,
B12127,U1058,M0470,双峰县,59,4.4,学生用餐,浏览,2025-12-08 00:34:15,,,
B12128,U1058,M0013,双峰县,84,4.4,情侣约会,下单,2026-01-14 10:52:15,86.74,,
B12129,U1058,M0402,双峰县,30,3.8,情侣约会,浏览,2025-12-04 09:54:15,,,
B12130,U1058,M0021,双峰县,50,4.4,夜宵,收藏,2026-01-03 20:42:15,,,
B12131,U1058,M0491,双峰县,60,4.5,朋友聚会,浏览,2026-01-26 18:32:15,,,
B12132,U1058,M0490,双峰县,48,3.9,周末聚餐,浏览,2026-01-03 03:36:15,,,
B12133,U1058,M0111,双峰县,24,3.6,学生用餐,浏览,2025-12-02 20:17:15,,,
B12134,U1058,M0410,双峰县,60,4.2,工作日午餐,浏览,2025-11-15 17:58:15,,,
B12135,U1058,M0111,双峰县,24,3.6,学生用餐,浏览,2025-12-15 17:20:15,,,
B12136,U1059,M0335,冷水江市,35,4.8,学生午餐,浏览,2026-01-16 07:18:15,,,
B12137,U1059,M0005,冷水江市,30,4.1,学生午餐,浏览,2025-11-03 22:17:15,,,
B12138,U1059,M0482,冷水江市,47,3.9,节日聚餐,浏览,2025-11-05 20:19:15,,,
B12139,U1059,M0365,冷水江市,35,4.4,学生夜宵,浏览,2025-11-05 06:56:15,,,
B12140,U1059,M0029,冷水江市,56,4.7,周末聚餐,浏览,2026-01-09 22:21:15,,,
B12141,U1059,M0182,冷水江市,62,4.4,周末午餐,浏览,2026-01-18 05:18:15,,,
B12142,U1059,M0295,冷水江市,80,4.4,学生早餐,下单,2025-12-25 09:50:15,70.51,,
B12143,U1059,M0330,冷水江市,52,4.7,工作日午餐,收藏,2025-12-05 05:44:15,,,
B12144,U1059,M0479,冷水江市,39,4.3,学生夜宵,下单,2025-12-07 08:52:15,44.97,,
B12145,U1059,M0140,冷水江市,119,4.6,下午茶,下单,2025-11-08 06:18:15,97.19,,
B12146,U1059,M0046,冷水江市,25,3.8,学生晚餐,下单,2025-11-02 01:37:15,21.58,,
B12147,U1060,M0065,冷水江市,54,3.5,学生夜宵,下单,2026-01-14 12:32:15,45.06,,
B12148,U1060,M0481,冷水江市,82,4.4,商务聚餐,下单,2026-01-29 01:52:15,96.01,,
B12149,U1060,M0457,冷水江市,40,4.2,外卖,下单,2025-12-25 12:46:15,32.33,,
B12150,U1060,M0366,冷水江市,30,4.3,夜宵,下单,2026-01-16 05:51:15,29.58,,
B12151,U1060,M0245,冷水江市,50,4.3,户外用餐,评价,2025-11-30 10:21:15,,4.0,服务态度好
B12152,U1060,M0407,冷水江市,61,4.1,夜宵,浏览,2026-01-02 11:35:15,,,
B12153,U1060,M0005,冷水江市,30,4.1,学生午餐,收藏,2026-01-22 22:14:15,,,
B12154,U1060,M0473,冷水江市,50,4.0,周末聚餐,下单,2025-12-15 13:06:15,44.44,,
B12155,U1060,M0357,冷水江市,57,3.9,学生午餐,浏览,2025-11-28 08:14:15,,,
B12156,U1060,M0076,冷水江市,30,4.0,情侣约会,下单,2025-11-27 02:20:15,35.5,,
B12157,U1060,M0147,冷水江市,35,4.8,周末晚餐,收藏,2026-01-20 20:15:15,,,
B12158,U1060,M0347,冷水江市,75,4.4,周末晚餐,收藏,2026-01-25 06:08:15,,,
B12159,U1060,M0367,冷水江市,50,4.2,周末晚餐,收藏,2025-12-16 09:09:15,,,
B12160,U1061,M0461,涟源市,65,4.3,下午茶,浏览,2025-11-13 05:40:15,,,
B12161,U1061,M0423,涟源市,35,4.8,周末早餐,下单,2025-11-16 16:14:15,37.11,,
B12162,U1061,M0495,涟源市,80,4.2,周末聚餐,浏览,2025-12-07 22:54:15,,,
B12163,U1061,M0253,涟源市,53,3.8,亲子聚餐,收藏,2026-01-22 05:34:15,,,
B12164,U1061,M0408,涟源市,56,4.0,户外用餐,下单,2025-11-14 20:21:15,66.24,,
B12165,U1061,M0113,涟源市,40,3.7,情侣约会,下单,2026-01-25 23:01:15,35.48,,
B12166,U1061,M0210,涟源市,36,3.9,朋友聚会,浏览,2025-11-17 23:13:15,,,
B12167,U1061,M0243,涟源市,50,4.4,亲子聚餐,下单,2025-11-13 15:13:15,41.93,,
B12168,U1061,M0435,涟源市,84,4.3,周末午餐,下单,2026-01-30 06:09:15,72.55,,
B12169,U1061,M0389,涟源市,30,4.4,学生午餐,收藏,2026-01-08 19:55:15,,,
B12170,U1061,M0243,涟源市,50,4.4,亲子聚餐,浏览,2026-01-14 12:40:15,,,
B12171,U1061,M0286,涟源市,60,4.7,工作日早餐,下单,2026-01-19 06:36:15,70.42,,
B12172,U1061,M0041,涟源市,34,4.2,甜品,浏览,2025-12-02 04:51:15,,,
B12173,U1061,M0435,涟源市,84,4.3,周末午餐,下单,2026-01-11 18:04:15,92.96,,
B12174,U1062,M0148,双峰县,54,3.9,商务宴请,下单,2025-11-25 13:49:15,62.45,,
B12175,U1062,M0447,双峰县,40,4.0,商务聚餐,浏览,2026-01-11 03:26:15,,,
B12176,U1062,M0447,双峰县,40,4.0,商务聚餐,下单,2026-01-06 19:37:15,43.94,,
B12177,U1062,M0136,双峰县,15,3.8,学生用餐,下单,2025-11-04 01:59:15,15.04,,
B12178,U1062,M0413,双峰县,54,4.6,商务聚餐,浏览,2025-12-13 17:56:15,,,
B12179,U1062,M0499,双峰县,35,4.5,家庭聚餐,下单,2026-01-20 10:08:15,38.23,,
B12180,U1062,M0319,双峰县,99,4.5,节日聚餐,浏览,2025-12-30 08:36:15,,,
B12181,U1062,M0489,双峰县,35,4.6,工作日午餐,浏览,2025-12-07 22:53:15,,,
B12182,U1062,M0188,双峰县,40,3.7,学生早餐,浏览,2025-11-11 18:27:15,,,
B12183,U1062,M0440,双峰县,35,4.6,下午茶,评价,2025-11-21 16:24:15,,5.0,价格实惠
B12184,U1062,M0326,双峰县,35,4.7,周末午餐,评价,2026-01-30 01:30:15,,4.3,分量足 环境干净 菜品新鲜
B12185,U1062,M0185,双峰县,60,4.2,下午茶,评价,2025-11-26 05:24:15,,4.2,价格实惠 性价比高
B12186,U1062,M0493,双峰县,57,3.9,学生早餐,浏览,2025-11-21 06:29:15,,,
B12187,U1062,M0442,双峰县,50,3.8,夜宵,收藏,2025-12-28 15:15:15,,,
B12188,U1062,M0377,双峰县,35,3.5,工作日晚餐,浏览,2025-12-23 21:35:15,,,
B12189,U1063,M0452,新化县,40,3.8,外卖,收藏,2025-12-28 10:36:15,,,
B12190,U1063,M0308,新化县,40,4.3,周末晚餐,收藏,2025-11-19 23:49:15,,,
B12191,U1063,M0175,新化县,35,4.6,亲子聚餐,浏览,2026-01-13 17:06:15,,,
B12192,U1063,M0329,新化县,69,4.7,周末聚餐,收藏,2026-01-28 17:35:15,,,
B12193,U1063,M0237,新化县,41,4.7,早餐,浏览,2025-12-06 07:25:15,,,
B12194,U1063,M0378,新化县,30,4.4,下午茶,下单,2025-11-20 01:44:15,29.68,,
B12195,U1063,M0290,新化县,13,3.8,学生早餐,浏览,2026-01-16 20:38:15,,,
B12196,U1063,M0166,新化县,52,4.5,情侣约会,下单,2026-01-03 11:33:15,53.87,,
B12197,U1063,M0497,新化县,62,4.6,亲子聚餐,收藏,2025-11-15 11:56:15,,,
B12198,U1063,M0202,新化县,58,3.5,亲子聚餐,下单,2025-11-14 03:53:15,53.69,,
B12199,U1064,M0402,双峰县,30,3.8,情侣约会,评价,2025-12-12 10:33:15,,4.0,环境干净
B12200,U1064,M0493,双峰县,57,3.9,学生早餐,评价,2025-12-06 11:29:15,,3.5,服务态度好 味道不错 价格实惠
B12201,U1064,M0035,双峰县,56,3.6,周末聚餐,收藏,2026-01-06 22:02:15,,,
B12202,U1064,M0217,双峰县,48,4.7,夜宵,浏览,2025-11-28 19:26:15,,,
B12203,U1064,M0131,双峰县,53,4.0,下午茶,浏览,2025-11-18 10:30:15,,,
B12204,U1064,M0260,双峰县,50,4.8,学生午餐,评价,2025-12-31 01:29:15,,5.0,值得推荐 环境干净 味道不错
B12205,U1064,M0136,双峰县,15,3.8,学生用餐,收藏,2025-11-13 09:49:15,,,
B12206,U1064,M0057,双峰县,12,4.4,小吃,收藏,2025-11-09 10:30:15,,,
B12207,U1065,M0220,娄星区,12,4.4,学生早餐,浏览,2025-12-27 11:46:15,,,
B12208,U1065,M0356,娄星区,30,4.4,周末晚餐,评价,2025-11-17 01:23:15,,4.6,性价比高
B12209,U1065,M0143,娄星区,25,4.1,工作日早餐,收藏,2025-12-06 22:11:15,,,
B12210,U1065,M0012,娄星区,50,4.0,周末聚餐,评价,2026-01-05 10:27:15,,4.5,服务态度好 菜品新鲜 环境干净
B12211,U1065,M0341,娄星区,15,4.4,学生用餐,下单,2025-11-09 21:51:15,13.01,,
B12212,U1065,M0444,娄星区,23,4.6,工作日早餐,下单,2026-01-12 16:12:15,19.12,,
B12213,U1065,M0343,娄星区,76,4.3,周末聚餐,收藏,2026-01-25 21:20:15,,,
B12214,U1065,M0209,娄星区,15,4.0,学生用餐,下单,2025-11-12 00:27:15,14.9,,
B12215,U1065,M0483,娄星区,60,3.8,周末午餐,收藏,2025-11-09 07:05:15,,,
B12216,U1065,M0418,娄星区,48,3.7,亲子聚餐,下单,2025-11-24 13:55:15,40.0,,
B12217,U1065,M0078,娄星区,50,3.9,学生夜宵,浏览,2025-11-22 17:05:15,,,
B12218,U1065,M0150,娄星区,15,4.5,工作日早餐,下单,2026-01-16 15:00:15,15.42,,
B12219,U1065,M0150,娄星区,15,4.5,工作日早餐,评价,2025-12-14 10:57:15,,4.2,服务态度好
B12220,U1065,M0091,娄星区,30,4.4,外卖,下单,2025-11-30 01:43:15,31.38,,
B12221,U1066,M0237,新化县,41,4.7,早餐,浏览,2026-01-08 15:49:15,,,
B12222,U1066,M0370,新化县,60,4.2,周末午餐,浏览,2025-11-18 18:19:15,,,
B12223,U1066,M0222,新化县,70,4.7,外卖,收藏,2025-11-23 08:16:15,,,
B12224,U1066,M0308,新化县,40,4.3,周末晚餐,收藏,2025-11-22 00:02:15,,,
B12225,U1066,M0193,新化县,40,3.9,情侣约会,浏览,2026-01-21 07:09:15,,,
B12226,U1066,M0378,新化县,30,4.4,下午茶,下单,2025-11-22 22:25:15,29.65,,
B12227,U1066,M0193,新化县,40,3.9,情侣约会,浏览,2026-01-01 05:44:15,,,
B12228,U1066,M0159,新化县,60,4.3,学生夜宵,浏览,2025-11-24 05:26:15,,,
B12229,U1066,M0476,新化县,69,4.0,户外用餐,浏览,2025-12-24 19:19:15,,,
B12230,U1066,M0144,新化县,40,4.3,周末早餐,收藏,2025-12-11 08:04:15,,,
B12231,U1066,M0308,新化县,40,4.3,周末晚餐,浏览,2026-01-10 06:02:15,,,
B12232,U1066,M0494,新化县,30,4.2,商务宴请,浏览,2025-12-16 16:40:15,,,
B12233,U1066,M0202,新化县,58,3.5,亲子聚餐,收藏,2026-01-15 10:15:15,,,
B12234,U1067,M0483,娄星区,60,3.8,周末午餐,下单,2025-11-10 12:24:15,58.79,,
B12235,U1067,M0072,娄星区,12,4.5,学生早餐,下单,2025-11-23 04:49:15,12.82,,
B12236,U1067,M0305,娄星区,55,3.8,夜宵,评价,2025-12-18 00:24:15,,3.7,性价比高 值得推荐 环境干净
B12237,U1067,M0150,娄星区,15,4.7,工作日早餐,下单,2025-11-14 03:25:15,13.54,,
B12238,U1067,M0078,娄星区,50,3.9,学生夜宵,浏览,2026-01-13 15:30:15,,,
B12239,U1067,M0181,娄星区,15,4.7,工作日早餐,浏览,2026-01-04 17:58:15,,,
B12240,U1067,M0163,娄星区,15,4.8,工作日早餐,下单,2025-11-30 01:16:15,14.04,,
B12241,U1067,M0240,娄星区,15,3.9,工作日早餐,收藏,2025-12-28 15:06:15,,,
B12242,U1068,M0042,娄星区,89,4.7,周末聚餐,浏览,2026-01-27 01:42:15,,,
B12243,U1068,M0399,娄星区,66,4.2,周末聚餐,收藏,2025-12-28 16:50:15,,,
B12244,U1068,M0257,娄星区,48,4.7,周末聚餐,浏览,2025-11-28 07:35:15,,,
B12245,U1068,M0446,娄星区,56,4.2,夜宵,浏览,2025-11-13 06:56:15,,,
B12246,U1068,M0436,娄星区,15,4.7,工作日早餐,浏览,2026-01-13 15:36:15,,,
B12247,U1068,M0123,娄星区,40,4.6,学生早餐,下单,2026-01-31 15:04:15,37.42,,
B12248,U1068,M0102,娄星区,40,4.6,学生午餐,收藏,2025-12-25 14:15:15,,,
B12249,U1068,M0343,娄星区,76,4.3,周末聚餐,下单,2025-12-15 23:09:15,72.31,,
B12250,U1068,M0403,娄星区,59,4.4,工作日午餐,浏览,2025-12-19 13:02:15,,,
B12251,U1068,M0273,娄星区,18,3.8,工作日午餐,评价,2026-01-31 07:51:15,,4.1,味道不错 服务态度好
B12252,U1068,M0299,娄星区,53,4.4,工作日午餐,下单,2025-11-23 01:03:15,60.7,,
B12253,U1068,M0356,娄星区,30,4.4,周末晚餐,收藏,2026-01-08 09:10:15,,,
B12254,U1068,M0257,娄星区,30,4.6,周末晚餐,评价,2026-01-29 18:04:15,,4.5,服务态度好 味道不错 菜品新鲜
B12255,U1069,M0484,涟源市,35,4.5,学生早餐,浏览,2025-11-02 12:21:15,,,
B12256,U1069,M0203,涟源市,79,4.6,夜宵,收藏,2025-11-16 09:40:15,,,
B12257,U1069,M0423,涟源市,35,4.8,周末早餐,下单,2026-01-19 16:27:15,38.31,,
B12258,U1069,M0320,涟源市,50,4.0,商务宴请,浏览,2025-12-07 03:53:15,,,
B12259,U1069,M0433,涟源市,67,4.7,商务宴请,浏览,2025-11-06 13:20:15,,,
B12260,U1069,M0064,涟源市,30,4.2,外卖,下单,2025-11-20 07:27:15,24.48,,
B12261,U1069,M0399,涟源市,35,4.7,周末午餐,下单,2026-01-16 10:17:15,41.21,,
B12262,U1069,M0120,涟源市,50,3.9,家庭聚餐,浏览,2025-12-30 11:21:15,,,
B12263,U1070,M0076,冷水江市,30,4.0,情侣约会,评价,2026-01-05 07:30:15,,4.1,分量足 值得推荐 价格实惠
B12264,U1070,M0345,冷水江市,75,4.3,周末早餐,收藏,2026-01-31 06:08:15,,,
B12265,U1070,M0330,冷水江市,52,4.7,工作日午餐,下单,2026-01-18 06:08:15,56.11,,
B12266,U1070,M0485,冷水江市,48,4.5,商务宴请,下单,2025-11-23 09:43:15,44.37,,
B12267,U1070,M0153,冷水江市,40,4.3,情侣约会,下单,2025-12-26 13:58:15,33.85,,
B12268,U1070,M0087,冷水江市,35,4.2,朋友聚会,浏览,2025-12-19 14:03:15,,,
B12269,U1070,M0330,冷水江市,52,4.7,工作日午餐,浏览,2025-12-01 04:18:15,,,
B12270,U1070,M0068,冷水江市,95,4.5,下午茶,评价,2025-12-02 10:04:15,,4.5,分量足 菜品新鲜
B12271,U1070,M0140,冷水江市,119,4.6,下午茶,评价,2025-11-21 20:20:15,,4.3,服务态度好 菜品新鲜 分量足
B12272,U1070,M0324,冷水江市,68,4.7,工作日晚餐,浏览,2025-11-10 19:15:15,,,
B12273,U1071,M0461,双峰县,46,4.8,周末午餐,收藏,2026-01-20 05:16:15,,,
B12274,U1071,M0440,双峰县,35,4.6,下午茶,评价,2026-01-08 09:00:15,,4.3,环境干净 菜品新鲜
B12275,U1071,M0177,双峰县,48,4.2,学生夜宵,下单,2026-01-10 02:25:15,49.43,,
B12276,U1071,M0499,双峰县,35,4.5,家庭聚餐,浏览,2025-12-02 21:13:15,,,
B12277,U1071,M0461,双峰县,46,4.8,周末午餐,浏览,2026-01-10 07:27:15,,,
B12278,U1071,M0173,双峰县,67,4.7,工作日晚餐,评价,2025-11-14 05:55:15,,4.9,菜品新鲜 值得推荐
B12279,U1071,M0026,双峰县,20,4.5,午餐,下单,2025-12-28 10:24:15,22.62,,
B12280,U1071,M0326,双峰县,35,4.7,周末午餐,收藏,2025-11-21 21:59:15,,,
B12281,U1071,M0499,双峰县,35,4.5,家庭聚餐,下单,2026-01-29 22:18:15,30.23,,
B12282,U1072,M0473,冷水江市,50,4.0,周末聚餐,下单,2026-01-11 02:02:15,57.06,,
B12283,U1072,M0456,冷水江市,30,4.5,商务聚餐,浏览,2026-01-04 12:35:15,,,
B12284,U1072,M0353,冷水江市,60,4.8,下午茶,浏览,2026-01-24 12:35:15,,,
B12285,U1072,M0182,冷水江市,62,4.4,周末午餐,评价,2025-12-20 18:14:15,,4.1,性价比高
B12286,U1072,M0411,冷水江市,50,4.3,情侣约会,浏览,2025-11-07 04:28:15,,,
B12287,U1072,M0076,冷水江市,30,4.0,情侣约会,下单,2026-01-10 22:12:15,30.86,,
B12288,U1072,M0347,冷水江市,75,4.4,周末晚餐,浏览,2026-01-21 13:20:15,,,
B12289,U1072,M0182,冷水江市,62,4.4,周末午餐,浏览,2026-01-24 08:57:15,,,
B12290,U1073,M0140,冷水江市,119,4.6,下午茶,收藏,2026-01-13 13:16:15,,,
B12291,U1073,M0439,冷水江市,141,4.6,节日聚餐,下单,2025-12-12 17:12:15,118.04,,
B12292,U1073,M0076,冷水江市,30,4.0,情侣约会,评价,2026-01-29 04:13:15,,4.1,分量足 味道不错
B12293,U1073,M0264,冷水江市,60,3.8,周末午餐,下单,2026-01-23 21:30:15,63.58,,
B12294,U1073,M0010,冷水江市,13,4.4,学生晚餐,浏览,2026-01-01 22:29:15,,,
B12295,U1073,M0353,冷水江市,60,4.8,下午茶,收藏,2026-01-24 00:24:15,,,
B12296,U1073,M0298,冷水江市,55,3.5,工作日早餐,收藏,2025-11-02 06:05:15,,,
B12297,U1073,M0029,冷水江市,56,4.7,周末聚餐,收藏,2025-11-06 05:54:15,,,
B12298,U1073,M0020,冷水江市,15,4.0,学生晚餐,下单,2025-11-12 06:49:15,16.62,,
B12299,U1073,M0178,冷水江市,62,4.3,学生午餐,下单,2026-01-02 17:51:15,61.49,,
B12300,U1073,M0076,冷水江市,30,4.0,情侣约会,下单,2025-11-14 14:25:15,31.61,,
B12301,U1073,M0482,冷水江市,47,3.9,节日聚餐,收藏,2025-11-06 03:43:15,,,
B12302,U1074,M0094,双峰县,40,3.6,户外用餐,下单,2026-01-21 11:09:15,38.53,,
B12303,U1074,M0493,双峰县,57,3.9,学生早餐,浏览,2025-12-25 18:00:15,,,
B12304,U1074,M0455,双峰县,80,4.4,工作日早餐,下单,2025-12-18 08:27:15,90.57,,
B12305,U1074,M0302,双峰县,28,4.6,外卖,下单,2025-12-14 10:12:15,33.53,,
B12306,U1074,M0460,双峰县,50,4.5,商务宴请,下单,2025-12-27 17:53:15,52.5,,
B12307,U1074,M0445,双峰县,70,4.4,商务聚餐,下单,2026-01-11 18:20:15,74.33,,
B12308,U1074,M0069,双峰县,15,4.8,工作日午餐,浏览,2025-12-16 08:21:15,,,
B12309,U1074,M0372,双峰县,56,3.7,学生用餐,下单,2025-12-10 22:29:15,46.74,,
B12310,U1074,M0103,双峰县,100,4.4,节日聚餐,下单,2025-11-24 18:16:15,80.93,,
B12311,U1074,M0007,双峰县,35,4.4,工作日午餐,浏览,2025-11-16 23:58:15,,,
